TDEP,Cons,CAL,GR,LLD,LLS,RHOB,NPHI,PEF,DT,PHIF  (%),PHIf
2678.25,1,0.889,86.4933,9288.0713,406.3959,2.698,0.026,2.901,51.019,0.0023,0
2678.375,1,0.904,92.3683,9593.1113,375.0652,2.657,0.026,2.991,50.7394,0.0093,0.0001
2678.5,1,0.908,109.577,9743.6553,385.3812,2.646,0.024,2.9645,50.8215,0.0113,0.0001
2678.625,1,0.912,138.833,9894.1973,395.7001,2.635,0.022,2.938,50.9036,0.0135,0.0001
2678.75,1,0.939,158.953,9428.5078,347.2767,2.626,0.025,2.828,51.5099,0.0183,0.0002
2678.875,1,0.951,165.414,12191.1465,377.4968,2.646,0.03,3.077,52.0527,0.0144,0.0001
2679,1,0.943,152.353,18212.8457,338.8047,2.667,0.032,3.091,52.0688,0.0094,0.0001
2679.125,1,0.9505,140.275,17874.2676,344.3474,2.67,0.034,3.111,52.0052,0.0095,0.0001
2679.25,1,0.958,125.945,17535.6875,349.8919,2.673,0.036,3.131,51.9415,0.0096,0.0001
2679.375,1,0.951,115.775,17437.4609,355.2358,2.672,0.032,2.91,51.7322,0.0082,0.0001
2679.5,1,0.927,105.987,21248.5762,344.0421,2.64,0.034,3.073,51.7499,0.0188,0.0002
2679.625,1,0.927,102.364,19459.6816,323.5941,2.636,0.031,2.94,51.3954,0.0184,0.0002
2679.75,1,0.92,103.866,16186.7295,317.0227,2.688,0.045,2.913,51.2331,0.0097,0.0001
2679.875,1,0.912,106.953,16104.6582,320.5838,2.679,0.04,2.901,51.1281,0.0098,0.0001
2680,1,0.904,105.843,16022.5879,324.1425,2.67,0.035,2.889,51.0232,0.0099,0.0001
2680.125,1,0.927,101.338,14817.3789,363.6978,2.67,0.027,2.989,50.9254,0.0068,0.0001
2680.25,1,0.92,98.997,10984.4346,288.0915,2.661,0.033,3.038,51.4998,0.0114,0.0001
2680.375,1,0.927,96.1563,10204.8623,258.8101,2.668,0.04,3.083,51.8616,0.0129,0.0001
2680.5,1,0.933,95.1013,10073.2402,267.8429,2.6725,0.0375,3.0365,52.0704,0.0104,0.0001
2680.625,1,0.939,93.9829,9941.6182,276.8768,2.677,0.035,2.99,52.2791,0.0082,0.0001
2680.75,1,0.951,98.7453,9295.9268,270.8224,2.668,0.03,3.107,52.9633,0.0083,0.0001
2680.875,1,0.974,100.884,11321.7422,288.895,2.638,0.03,3.031,52.9049,0.0171,0.0002
2681,1,0.989,103.349,11685.6602,283.9674,2.627,0.036,3.023,52.4562,0.0256,0.0003
2681.125,1,1.276,109.674,14292.5127,271.864,2.66,0.031,3.005,52.2757,0.0108,0.0001
2681.25,1,1.3185,116.458,15253.0293,278.2982,2.6575,0.04,2.9715,51.9004,0.0162,0.0002
2681.375,1,1.361,120.753,16213.5547,284.7484,2.655,0.049,2.938,51.5252,0.0231,0.0002
2681.5,1,1.38,114.148,10762.6553,302.3076,2.647,0.039,2.985,50.8094,0.0194,0.0002
2681.625,1,1.183,110.396,8655.9551,319.1674,2.633,0.034,2.999,50.979,0.0216,0.0002
2681.75,1,1.175,111.32,7597.5122,211.8489,2.666,0.041,3.059,51.2654,0.014,0.0001
2681.875,1,1.206,110.097,5669.125,275.1328,2.659,0.031,2.958,52.4092,0.011,0.0001
2682,1,1.202,109.735,7333.6694,240.09,2.652,0.0345,2.9855,52.3894,0.0149,0.0001
2682.125,1,1.198,108.412,8998.2129,205.014,2.645,0.038,3.013,52.3696,0.0195,0.0002
2682.25,1,1.229,108.316,11216.9512,279.5464,2.662,0.032,2.978,52.3668,0.0107,0.0001
2682.375,1,1.253,108.467,12814.7744,320.2483,2.662,0.033,3.017,51.9663,0.0111,0.0001
2682.5,1,1.245,105.09,14142.2676,317.754,2.646,0.042,2.887,51.8987,0.0219,0.0002
2682.625,1,1.245,106.603,10322.2881,307.9314,2.649,0.042,2.905,51.7958,0.0206,0.0002
2682.75,1,1.245,106.531,6502.3081,298.1052,2.652,0.042,2.923,51.6929,0.0195,0.0002
2682.875,1,1.586,105.031,4951.8867,272.4451,2.68,0.027,3.006,51.4968,0.0049,0
2683,1,1.334,106.351,4200.1563,192.7172,2.67,0.04,2.964,51.6946,0.0123,0.0001
2683.125,1,1.311,111.251,2141.9524,209.88,2.69,0.04,3.079,51.207,0.0073,0.0001
2683.25,1,1.245,114.302,1811.5355,181.0255,2.696,0.043,3.027,51.4241,0.0071,0.0001
2683.375,1,1.179,113.087,1904.5142,198.8423,2.685,0.047,2.981,52.741,0.0114,0.0001
2683.5,1,1.113,106.843,1997.4918,216.5637,2.674,0.051,2.935,54.0579,0.017,0.0002
2683.625,1,1.032,106.628,2045.0386,201.9663,2.644,0.068,2.967,53.2346,0.0463,0.0005
2683.75,1,1.02,108.021,1663.4677,184.9937,2.641,0.08,2.961,54.806,0.0631,0.0006
2683.875,1,0.997,108.337,1083.2483,178.0692,2.643,0.052,2.942,55.3936,0.0311,0.0003
2684,1,0.9895,109.619,1116.0846,183.6829,2.6265,0.056,2.9315,55.4716,0.0444,0.0004
2684.125,1,0.982,112.272,1148.9209,189.2925,2.61,0.06,2.921,55.5497,0.0606,0.0006
2684.25,1,0.986,116.144,1165.9048,198.6701,2.62,0.068,2.986,55.2306,0.0634,0.0006
2684.375,1,0.951,113.496,1448.5138,188.1241,2.592,0.049,2.961,55.0158,0.06,0.0006
2684.5,1,0.966,107.048,1581.9611,217.7287,2.583,0.063,2.85,54.6049,0.088,0.0009
2684.625,1,0.958,103.587,2064.5227,184.7534,2.595,0.049,2.783,53.5531,0.0578,0.0006
2684.75,1,0.9545,103.12,2077.7542,200.6661,2.608,0.0445,2.7815,53.8195,0.0437,0.0004
2684.875,1,0.951,102.927,2090.9854,216.5672,2.621,0.04,2.78,54.0858,0.0319,0.0003
2685,1,0.974,100.058,2229.9102,233.056,2.644,0.042,2.882,54.9172,0.0227,0.0002
2685.125,1,0.986,100.844,1501.1075,219.5821,2.651,0.045,2.932,54.2363,0.0219,0.0002
2685.25,1,1.075,103.327,2115.9485,249.211,2.644,0.041,2.946,53.8775,0.022,0.0002
2685.375,1,1.036,106.691,2261.7388,249.5003,2.6425,0.0335,2.9655,53.5346,0.0176,0.0002
2685.5,1,0.997,108.282,2407.5278,249.7879,2.641,0.026,2.985,53.1918,0.0138,0.0001
2685.625,1,0.982,104.525,2334.6858,215.3604,2.644,0.038,3.103,53.3686,0.0199,0.0002
2685.75,1,0.997,100.828,2060.0042,250.2197,2.652,0.036,3.052,52.8829,0.0158,0.0002
2685.875,1,0.997,95.3246,2846.6113,235.5643,2.632,0.051,2.941,52.9073,0.0361,0.0004
2686,1,1.02,97.372,4036.0093,285.26,2.645,0.059,2.925,53.6568,0.0364,0.0004
2686.125,1,1.0165,98.4308,3345.5066,271.9565,2.6405,0.0585,2.8655,53.3694,0.0385,0.0004
2686.25,1,1.013,100.366,2655.0044,258.6502,2.636,0.058,2.806,53.0821,0.0407,0.0004
2686.375,1,1.02,96.9658,2065.5789,234.653,2.634,0.064,2.916,52.5133,0.0484,0.0005
2686.5,1,1.044,96.6526,2165.5886,241.634,2.632,0.049,2.985,52.509,0.0342,0.0003
2686.625,1,1.082,97.8087,2422.6489,257.2113,2.66,0.039,2.995,52.4116,0.0148,0.0001
2686.75,1,1.121,101.957,3602.845,281.4828,2.648,0.053,2.978,52.6245,0.0295,0.0003
2686.875,1,1.1095,103.615,2982.6077,260.9225,2.636,0.0525,2.9955,53.003,0.0353,0.0004
2687,1,1.098,104.401,2362.3723,240.3639,2.624,0.052,3.013,53.3815,0.0417,0.0004
2687.125,1,1.09,99.803,2919.2771,263.4946,2.633,0.065,3.002,53.4632,0.0502,0.0005
2687.25,1,1.125,99.4466,3026.1348,258.9457,2.622,0.063,2.956,53.512,0.0555,0.0006
2687.375,1,1.144,101.879,3640.6777,281.5075,2.603,0.064,3.101,52.7854,0.0717,0.0007
2687.5,1,1.144,106.65,2956.7322,271.6088,2.6025,0.056,3.1355,52.7362,0.0611,0.0006
2687.625,1,1.144,104.145,2272.7864,261.7065,2.602,0.048,3.17,52.687,0.0515,0.0005
2687.75,1,1.16,101.99,2243.4163,244.1945,2.622,0.045,3.035,51.9103,0.0359,0.0004
2687.875,1,1.171,102.953,2512.9739,250.6055,2.66,0.033,3.041,51.9565,0.0117,0.0001
2688,1,1.195,106.114,3170.7649,254.3632,2.669,0.029,2.965,51.3927,0.0077,0.0001
2688.125,1,1.191,103.018,4867.8945,260.5669,2.658,0.042,3.036,52.4232,0.0173,0.0002
2688.25,1,1.1945,99.598,5945.021,250.7528,2.655,0.044,3.042,52.1353,0.0196,0.0002
2688.375,1,1.198,96.772,7022.1484,240.933,2.652,0.046,3.048,51.8474,0.0222,0.0002
2688.5,1,1.214,98.0803,8411.1172,246.3495,2.658,0.045,3.161,51.7815,0.0191,0.0002
2688.625,1,1.183,101.289,9663.4336,241.2994,2.642,0.051,3.106,52.1415,0.0308,0.0003
2688.75,1,1.253,99.7263,10139.2129,239.6308,2.65,0.053,2.997,51.7622,0.0285,0.0003
2688.875,1,1.2065,98.7338,9977.124,244.0628,2.6425,0.0475,2.975,51.7669,0.0276,0.0003
2689,1,1.16,97.6705,9815.0381,248.4785,2.635,0.042,2.953,51.7716,0.0267,0.0003
2689.125,1,0.997,100.798,11291.8145,261.0847,2.633,0.034,2.904,51.6161,0.0216,0.0002
2689.25,1,0.966,100.731,9747.4922,237.1178,2.632,0.041,3.017,51.9032,0.0273,0.0003
2689.375,1,0.966,99.7846,14766.6172,268.6487,2.541,0.036,3.225,51.0765,0.0841,0.0008
2689.5,1,0.958,100.846,14475.2842,244.8457,2.607,0.032,3.507,50.6868,0.032,0.0003
2689.625,1,0.9425,103.056,14295.3789,242.8528,2.6275,0.0385,3.3635,51.0871,0.0274,0.0003
2689.75,1,0.927,104.098,14115.4727,240.8618,2.648,0.045,3.22,51.4874,0.0232,0.0002
2689.875,1,0.904,102.966,12092.3584,229.1161,2.641,0.048,2.942,52.0596,0.0287,0.0003
2690,1,0.904,101.98,14470.6621,240.9234,2.621,0.026,2.914,52.1607,0.0209,0.0002
2690.125,1,0.904,109.115,12254.3223,228.0386,2.64,0.046,3.294,52.3763,0.0275,0.0003
2690.25,1,0.8925,112.597,10820.29,229.5821,2.626,0.0445,3.379,52.3471,0.0333,0.0003
2690.375,1,0.881,111.749,9386.2627,231.1242,2.612,0.043,3.464,52.3179,0.0397,0.0004
2690.5,1,0.866,104.134,12937.21,266.8381,2.681,0.021,3.175,52.2266,0.0033,0
2690.625,1,0.858,103.047,17120.9531,228.3399,2.665,0.024,2.909,52.3676,0.0068,0.0001
2690.75,1,0.869,102.318,19347.6113,298.0152,2.668,0.038,2.93,53.0359,0.0119,0.0001
2690.875,1,0.939,101.807,19265.6973,272.8548,2.649,0.031,2.91,53.1767,0.014,0.0001
2691,1,0.9215,97.469,19272.6191,291.5618,2.64,0.0345,2.9735,53.1491,0.0192,0.0002
2691.125,1,0.904,95.473,19279.5391,310.2344,2.631,0.038,3.037,53.1215,0.0254,0.0003
2691.25,1,0.912,96.9563,10729.9873,284.5579,2.582,0.038,2.967,51.3274,0.0536,0.0005
2691.375,1,0.904,99.299,11359.7041,289.0822,2.674,0.04,3.197,52.2555,0.0111,0.0001
2691.5,1,0.912,104.355,11493.9121,281.5348,2.676,0.041,3.191,51.5295,0.0111,0.0001
2691.625,1,0.937,104.129,11989.6162,284.9396,2.673,0.0415,3.1115,51.0901,0.0121,0.0001
2691.75,1,0.962,104.298,12485.3223,288.3494,2.67,0.042,3.032,50.6508,0.0133,0.0001
2691.875,1,0.962,105.053,15071.1367,254.9293,2.647,0.031,2.908,50.4578,0.0146,0.0001
2692,1,0.962,104.439,11891.4121,299.0584,2.615,0.036,2.673,50.8711,0.0314,0.0003
2692.125,1,0.997,108.421,12501.7363,269.7274,2.684,0.027,2.841,50.2159,0.0043,0
2692.25,1,1.082,110.195,12370.9688,311.3057,2.682,0.029,3.029,49.8668,0.0052,0.0001
2692.375,1,1.109,114.115,17167.6816,304.4677,2.678,0.0245,3.0345,50.3336,0.0046,0
2692.5,1,1.136,114.215,21964.4219,297.615,2.674,0.02,3.04,50.8005,0.004,0
2692.625,1,1.148,111.669,25841.9199,322.0858,2.696,0.022,3.003,51.9376,0.0018,0
2692.75,1,1.183,107.496,24987.8945,351.1361,2.699,0.024,2.882,51.5182,0.0019,0
2692.875,1,1.191,105.318,22187.1035,314.5619,2.68,0.025,2.906,50.7169,0.0044,0
2693,1,1.206,105.043,21089.2344,288.4993,2.659,0.012,2.897,50.9351,0.0042,0
2693.125,1,1.1985,106.608,18064.3086,295.7867,2.6715,0.0145,2.9985,50.8391,0.0031,0
2693.25,1,1.191,106.392,15039.3887,303.0684,2.684,0.017,3.1,50.7432,0.0021,0
2693.375,1,1.183,109.306,14703.4521,322.3824,2.667,0.017,3.213,51.2323,0.0043,0
2693.5,1,1.09,110.357,15414.1953,292.4074,2.653,0.035,3.102,51.3457,0.0149,0.0001
2693.625,1,1.055,110.077,14206.665,315.7568,2.635,0.059,2.919,52.1493,0.0423,0.0004
2693.75,1,1.061,105.897,8668.2236,285.8326,2.61,0.0635,2.9305,52.0051,0.0653,0.0007
2693.875,1,1.067,100.917,3129.7761,255.865,2.585,0.068,2.942,51.8609,0.0944,0.0009
2694,1,1.075,102.518,3108.2148,259.369,2.562,0.046,2.88,51.5634,0.0806,0.0008
2694.125,1,1.098,109.064,4742.2847,268.1863,2.627,0.027,3.225,52.2597,0.0192,0.0002
2694.25,1,1.098,117.086,18997.5625,263.9828,2.62,0.032,3.208,51.9594,0.0257,0.0003
2694.375,1,1.113,118.921,18134.457,264.8639,2.631,0.029,3.079,51.704,0.019,0.0002
2694.5,1,1.154,117.31,17310.4531,254.445,2.6315,0.026,3.072,51.8574,0.0169,0.0002
2694.625,1,1.195,115.72,16486.4414,243.9916,2.632,0.023,3.065,52.0108,0.015,0.0002
2694.75,1,1.136,112.832,18113.918,250.6178,2.655,0.035,3.054,52.7843,0.0142,0.0001
2694.875,1,1.253,108.23,17816.5547,229.7627,2.668,0.035,3.084,52.3684,0.0105,0.0001
2695,1,1.214,103.416,15126.0986,218.4691,2.68,0.035,3.08,52.2469,0.0076,0.0001
2695.125,1,1.245,99.6378,14799.0557,218.666,2.674,0.0345,3.0385,52.0537,0.0087,0.0001
2695.25,1,1.276,97.5374,14472.0088,218.8627,2.668,0.034,2.997,51.8604,0.01,0.0001
2695.375,1,1.253,99.1801,13911.9863,220.424,2.669,0.028,3.057,50.6463,0.0074,0.0001
2695.5,1,1.253,103.929,15262.0029,225.3977,2.663,0.033,2.863,51.4506,0.0109,0.0001
2695.625,1,1.276,107.385,15668.6367,241.4861,2.659,0.028,2.995,51.0454,0.0097,0.0001
2695.75,1,1.291,109.014,16610.7734,248.7114,2.664,0.012,3.043,50.7355,0.0035,0
2695.875,1,1.3145,107.796,16440.3086,243.478,2.645,0.016,3.0215,50.723,0.0081,0.0001
2696,1,1.338,108.129,16269.8428,238.2348,2.626,0.02,3,50.7104,0.0153,0.0002
2696.125,1,1.322,106.225,16262.4912,251.9117,2.679,0.032,3.116,51.4996,0.0067,0.0001
2696.25,1,1.357,105.75,9404.7666,242.2858,2.672,0.025,3.067,51.383,0.0058,0.0001
2696.375,1,1.346,108.375,10538.667,268.858,2.678,0.013,3.054,51.1707,0.0021,0
2696.5,1,1.3575,111.649,11638.874,263.5122,2.6775,0.0245,3.0445,51.1124,0.0047,0
2696.625,1,1.369,113.384,12739.084,258.1611,2.677,0.036,3.035,51.054,0.0086,0.0001
2696.75,1,1.268,108.535,13826.876,237.59,2.663,0.037,2.986,51.115,0.0128,0.0001
2696.875,1,1.276,107.505,8713.6826,239.1746,2.688,0.038,3.061,51.6813,0.007,0.0001
2697,1,1.276,106.871,8613.4531,221.2345,2.688,0.047,3.037,51.9533,0.0106,0.0001
2697.125,1,1.253,111.961,8175.2002,220.3027,2.668,0.046,2.989,52.994,0.0161,0.0002
2697.25,1,1.249,111.515,7528.5835,213.0046,2.6545,0.038,2.9695,52.5212,0.0161,0.0002
2697.375,1,1.245,108.957,6881.9668,205.7067,2.641,0.03,2.95,52.0484,0.016,0.0002
2697.5,1,1.26,108.418,8964.9502,205.9221,2.679,0.046,3.013,52.6284,0.0126,0.0001
2697.625,1,1.276,109.035,9978.9326,205.0791,2.678,0.039,2.939,52.0621,0.0096,0.0001
2697.75,1,1.241,110.547,12652.7471,213.2765,2.64,0.027,2.99,51.8752,0.0146,0.0001
2697.875,1,1.241,109.687,7210.4399,199.5085,2.629,0.047,2.965,51.5352,0.034,0.0003
2698,1,1.2235,110.288,8079.4146,208.0463,2.6395,0.041,3.0695,51.4799,0.0239,0.0002
2698.125,1,1.206,112.612,8948.3857,216.571,2.65,0.035,3.174,51.4246,0.0159,0.0002
2698.25,1,1.206,111.804,8452.6143,204.2942,2.653,0.028,3.136,50.6362,0.0113,0.0001
2698.375,1,1.183,109.498,4270.6396,201.7684,2.656,0.046,3.151,51.1572,0.0206,0.0002
2698.5,1,1.183,101.813,2255.3928,205.154,2.675,0.048,3.099,52.4492,0.0149,0.0001
2698.625,1,1.183,97.9849,2631.1702,205.8633,2.653,0.051,3.066,52.4495,0.0255,0.0003
2698.75,1,1.183,97.4729,3006.9475,206.5726,2.631,0.054,3.033,52.4497,0.0396,0.0004
2698.875,1,1.206,98.7806,3139.9233,198.3082,2.589,0.052,2.913,51.8149,0.0663,0.0007
2699,1,1.206,99.4916,3423.4822,199.8685,2.627,0.058,2.824,51.8529,0.0463,0.0005
2699.125,1,1.229,96.3169,3147.2434,200.3778,2.624,0.068,3.001,51.8087,0.0604,0.0006
2699.25,1,1.253,99.9456,2444.8606,200.4644,2.644,0.05,2.942,51.767,0.0289,0.0003
2699.375,1,1.2605,101.568,2840.9175,197.2415,2.646,0.0445,2.9675,51.7681,0.0237,0.0002
2699.5,1,1.268,104.475,3236.9751,194.0166,2.648,0.039,2.993,51.7692,0.019,0.0002
2699.625,1,1.229,109.724,3562.6067,192.3078,2.637,0.035,2.939,51.1694,0.0207,0.0002
2699.75,1,1.299,111.026,3848.7019,186.9595,2.661,0.033,2.956,51.6836,0.0114,0.0001
2699.875,1,1.311,113.871,1551.8125,181.8835,2.629,0.03,2.997,52.0801,0.0204,0.0002
2700,1,1.3225,110.957,1137.882,170.7174,2.6455,0.041,3.027,52.2922,0.0214,0.0002
2700.125,1,1.334,112.602,723.9503,159.538,2.662,0.052,3.057,52.5043,0.0223,0.0002
2700.25,1,1.392,108.151,637.0112,152.789,2.677,0.055,3.069,53.0417,0.0184,0.0002
2700.375,1,1.384,108.089,397.0915,136.7561,2.653,0.057,2.926,53.3533,0.0304,0.0003
2700.5,1,1.392,100.212,260.7195,124.0242,2.566,0.113,2.82,53.7826,0.2188,0.0022
2700.625,1,1.427,101.649,272.0524,123.9286,2.547,0.095,2.84,54.2163,0.2002,0.002
2700.75,1,1.425,99.0151,232.6382,116.3397,2.565,0.0895,2.874,53.5281,0.1606,0.0016
2700.875,1,1.423,104.513,193.1336,108.7503,2.583,0.084,2.908,52.84,0.126,0.0013
2701,1,1.423,104.582,151.889,98.7939,2.641,0.084,3.036,53.0376,0.0685,0.0007
2701.125,1,1.415,103.789,335.3249,129.5708,2.67,0.068,2.917,56.2772,0.0313,0.0003
2701.25,1,1.407,103.75,258.3991,120.5467,2.669,0.066,2.887,55.5488,0.0301,0.0003
2701.375,1,1.3955,103.936,243.2496,117.4973,2.6575,0.0705,2.9235,55.4596,0.0406,0.0004
2701.5,1,1.384,103.612,228.0873,114.4501,2.646,0.075,2.96,55.3703,0.0531,0.0005
2701.625,1,1.357,103.715,448.9345,136.5473,2.653,0.059,3.02,55.2962,0.0321,0.0003
2701.75,1,1.353,103.975,558.0345,142.3513,2.63,0.067,3.058,54.2361,0.0547,0.0005
2701.875,1,1.369,104.748,697.9964,149.9679,2.568,0.085,2.788,54.356,0.1465,0.0015
2702,1,1.376,100.377,779.2065,151.5568,2.584,0.075,2.694,54.8972,0.1077,0.0011
2702.125,1,1.39,97.3601,858.8892,152.3643,2.5855,0.072,2.781,54.8741,0.1007,0.001
2702.25,1,1.404,95.3414,938.5722,153.1724,2.587,0.069,2.868,54.851,0.0941,0.0009
2702.375,1,1.404,96.0714,752.8831,149.7914,2.622,0.07,3.325,54.7523,0.0646,0.0006
2702.5,1,1.562,95.5103,902.2335,157.9529,2.595,0.068,3.056,53.7701,0.0848,0.0008
2702.625,1,1.369,96.7733,1102.1219,155.3399,2.618,0.075,2.952,53.7888,0.0749,0.0007
2702.75,1,1.361,95.7316,1021.8372,148.9083,2.602,0.0755,2.9155,53.9505,0.0903,0.0009
2702.875,1,1.353,92.3239,941.5526,142.4791,2.586,0.076,2.879,54.1122,0.1074,0.0011
2703,1,1.361,89.5826,789.6234,142.3886,2.584,0.082,2.869,55.146,0.1209,0.0012
2703.125,1,1.369,92.0683,783.2175,152.4472,2.592,0.088,2.918,54.9115,0.1235,0.0012
2703.25,1,1.357,98.7503,938.3538,157.0797,2.606,0.087,2.962,56.2352,0.1061,0.0011
2703.375,1,1.353,96.2726,907.3671,170.7318,2.594,0.095,2.931,56.5015,0.1354,0.0014
2703.5,1,1.357,92.8653,762.6239,164.1318,2.5945,0.0875,2.906,56.6222,0.1197,0.0012
2703.625,1,1.361,89.559,617.8805,157.5285,2.595,0.08,2.881,56.7429,0.1051,0.0011
2703.75,1,1.353,90.1593,432.1072,145.5253,2.58,0.066,2.829,57.1662,0.0959,0.001
2703.875,1,1.369,92.3133,377.0905,142.3481,2.604,0.062,3.011,56.1847,0.068,0.0007
2704,1,1.392,89.4806,436.9817,144.7916,2.593,0.075,3.033,55.0386,0.0983,0.001
2704.125,1,1.392,87.537,547.9703,170.7541,2.529,0.076,2.9,55.5623,0.1787,0.0018
2704.25,1,1.388,83.4643,624.8184,171.218,2.5545,0.077,2.841,55.3943,0.1463,0.0015
2704.375,1,1.384,83.803,701.6663,171.6817,2.58,0.078,2.782,55.2263,0.1177,0.0012
2704.5,1,1.392,86.6203,1032.6704,178.9643,2.62,0.054,2.98,55.087,0.0464,0.0005
2704.625,1,1.384,88.747,899.0756,180.5829,2.622,0.07,3.062,53.7477,0.0646,0.0006
2704.75,1,1.357,93.82,612.5582,161.6476,2.627,0.069,3.103,53.8148,0.0594,0.0006
2704.875,1,1.328,95.5855,785.4484,167.1708,2.6335,0.0575,3.079,53.7356,0.0417,0.0004
2705,1,1.299,95.2745,958.3375,172.6814,2.64,0.046,3.055,53.6564,0.0275,0.0003
2705.125,1,1.268,89.2548,744.2401,164.1988,2.616,0.061,3.122,53.4864,0.0574,0.0006
2705.25,1,1.229,85.906,666.3387,160.8491,2.635,0.067,3.12,54.5017,0.0512,0.0005
2705.375,1,1.171,85.606,632.605,159.4163,2.634,0.074,3.396,54.5573,0.0606,0.0006
2705.5,1,1.16,85.5353,546.141,158.2803,2.607,0.062,3.031,55.1437,0.0656,0.0007
2705.625,1,1.16,83.918,474.5934,158.6149,2.587,0.0735,2.9745,55.4515,0.1018,0.001
2705.75,1,1.16,80.376,403.0459,158.9495,2.567,0.085,2.918,55.7592,0.1478,0.0015
2705.875,1,1.16,77.2326,319.1013,140.7882,2.551,0.1,2.984,55.6517,0.2073,0.0021
2706,1,1.144,81.1183,392.8481,146.6291,2.59,0.103,3.058,55.6026,0.1581,0.0016
2706.125,1,1.113,86.458,507.0452,158.0052,2.603,0.084,2.992,54.9714,0.1039,0.001
2706.25,1,1.1095,92.6835,576.1685,160.9883,2.599,0.087,3.0625,54.909,0.1137,0.0011
2706.375,1,1.106,92.2745,645.2918,163.9703,2.595,0.09,3.133,54.8466,0.124,0.0012
2706.5,1,1.09,89.9241,723.7574,163.9482,2.535,0.089,2.94,54.6753,0.2029,0.002
2706.625,1,1.067,89.532,946.5894,173.2897,2.544,0.082,2.955,54.6561,0.1719,0.0017
2706.75,1,1.028,90.16,1168.7185,183.8514,2.584,0.07,2.929,54.5419,0.0988,0.001
2706.875,1,1.036,91.6173,1443.0122,192.909,2.576,0.057,2.868,54.5923,0.085,0.0009
2707,1,1.005,91.4255,1643.5295,200.2762,2.5935,0.0625,2.888,54.5466,0.0776,0.0008
2707.125,1,0.974,90.5225,1844.0454,207.6251,2.611,0.068,2.908,54.5009,0.0707,0.0007
2707.25,1,0.939,90.6082,2197.9602,218.4932,2.631,0.055,2.962,54.3146,0.0406,0.0004
2707.375,1,0.92,92.5223,2576.6699,223.7136,2.622,0.051,2.877,54.2673,0.0419,0.0004
2707.5,1,0.904,92.7433,1560.5129,214.1265,2.594,0.055,2.923,54.3494,0.0664,0.0007
2707.625,1,0.904,94.352,1472.1116,212.0746,2.613,0.052,2.9195,54.1409,0.0487,0.0005
2707.75,1,0.904,96.147,1383.7101,210.0226,2.632,0.049,2.916,53.9323,0.0342,0.0003
2707.875,1,0.881,96.0617,1431.7267,213.1254,2.657,0.048,2.936,54.008,0.0216,0.0002
2708,1,0.893,95.386,1708.2537,225.883,2.645,0.049,3.001,54.0439,0.0276,0.0003
2708.125,1,0.881,89.7797,1810.725,229.8421,2.645,0.057,3.07,54.03,0.0346,0.0003
2708.25,1,0.866,90.4573,1906.3837,237.2621,2.634,0.067,2.981,53.7764,0.0519,0.0005
2708.375,1,0.862,89.5455,1915.4083,237.7322,2.635,0.0635,2.949,53.7554,0.0472,0.0005
2708.5,1,0.858,91.3845,1924.4329,238.2021,2.636,0.06,2.917,53.7344,0.0427,0.0004
2708.625,1,0.858,89.1892,1615.1134,237.2961,2.624,0.062,2.872,53.6908,0.0529,0.0005
2708.75,1,0.842,89.3783,1648.7697,236.4266,2.628,0.061,2.948,53.7651,0.049,0.0005
2708.875,1,0.827,88.823,3081.1531,266.1461,2.625,0.053,2.968,53.7838,0.0421,0.0004
2709,1,0.827,92.4745,3079.7,272.617,2.607,0.0615,2.975,53.6881,0.0649,0.0006
2709.125,1,0.827,96.7895,3078.2471,279.0865,2.589,0.07,2.982,53.5229,0.0938,0.0009
2709.25,1,0.819,96.0708,1672.7383,255.6406,2.586,0.062,3.044,53.3576,0.0836,0.0008
2709.375,1,0.835,90.5503,1582.892,243.086,2.609,0.043,3.086,53.397,0.0415,0.0004
2709.5,1,0.811,86.5143,1988.7478,261.9326,2.598,0.047,3.046,53.4258,0.0531,0.0005
2709.625,1,0.819,88.0867,2410.6091,271.2112,2.611,0.04,2.962,52.9673,0.0373,0.0004
2709.75,1,0.8035,91.0347,2547.5808,277.2486,2.6185,0.0455,2.882,53.2492,0.0384,0.0004
2709.875,1,0.788,89.072,2684.552,283.2782,2.626,0.051,2.802,53.531,0.0395,0.0004
2710,1,0.796,87.8377,2526.4617,276.0125,2.639,0.044,2.81,53.6662,0.0264,0.0003
2710.125,1,0.811,88.2447,2099.3103,268.6725,2.627,0.045,2.821,53.7054,0.0332,0.0003
2710.25,1,0.8,87.351,1535.1555,249.3889,2.635,0.064,2.883,53.6311,0.0477,0.0005
2710.375,1,0.811,88.457,1313.4152,244.8602,2.611,0.066,2.889,53.8129,0.0679,0.0007
2710.5,1,0.8055,87.4928,1544.1783,259.626,2.6025,0.0585,2.902,53.743,0.0644,0.0006
2710.625,1,0.8,87.4005,1774.9413,274.3795,2.594,0.051,2.915,53.673,0.0611,0.0006
2710.75,1,0.78,84.7702,2526.8792,287.3556,2.627,0.046,2.905,53.4947,0.0341,0.0003
2710.875,1,0.796,85.4773,2444.1152,274.467,2.634,0.058,2.905,53.8722,0.0419,0.0004
2711,1,0.788,86.704,3569.7849,303.2835,2.622,0.061,2.865,54.0101,0.0531,0.0005
2711.125,1,0.782,88.8242,5699.001,311.6794,2.6115,0.0595,2.8415,54.1453,0.0588,0.0006
